0.406309	0.136853
0.403225	0.137011
0.400145	0.137165
0.397069	0.137316
0.393996	0.137463
0.390928	0.137606
0.387865	0.137746
0.384805	0.137882
0.381751	0.138015
0.378700	0.138144
0.375655	0.138270
0.372615	0.138392
0.369579	0.138510
0.366549	0.138625
0.363524	0.138736
0.360504	0.138843
0.357490	0.138947
0.354482	0.139047
0.351479	0.139144
0.348482	0.139237
0.345492	0.139326
0.342507	0.139412
0.339528	0.139493
0.336556	0.139572
0.333590	0.139646
0.330631	0.139717
0.327679	0.139784
0.324733	0.139847
0.321794	0.139906
0.318862	0.139961
0.315938	0.140013
0.313020	0.140061
0.310110	0.140104
0.307208	0.140144
0.304313	0.140180
0.301426	0.140212
0.298547	0.140240
0.295675	0.140264
0.292812	0.140283
0.289957	0.140299
0.287110	0.140310
0.284272	0.140317
0.281442	0.140320
0.278621	0.140319
0.275808	0.140313
0.273005	0.140302
0.270210	0.140288
0.267424	0.140268
0.264648	0.140245
0.261881	0.140216
0.259123	0.140183
0.256375	0.140145
0.253636	0.140102
0.250907	0.140055
0.248188	0.140002
0.245479	0.139944
0.242780	0.139882
0.240091	0.139814
0.237413	0.139741
0.234744	0.139662
0.232087	0.139579
0.229439	0.139489
0.226803	0.139394
0.224177	0.139294
0.221562	0.139188
0.218958	0.139076
0.216366	0.138958
0.213784	0.138834
0.211214	0.138704
0.208655	0.138567
0.206107	0.138425
0.203572	0.138276
0.201048	0.138120
0.198535	0.137958
0.196035	0.137790
0.193546	0.137614
0.191070	0.137431
0.188606	0.137242
0.186154	0.137045
0.183715	0.136841
0.181288	0.136630
0.178874	0.136411
0.176472	0.136185
0.174083	0.135951
0.171707	0.135709
0.169344	0.135459
0.166994	0.135201
0.164657	0.134935
0.162334	0.134660
0.160023	0.134378
0.157726	0.134086
0.155443	0.133786
0.153173	0.133477
0.150917	0.133159
0.148675	0.132832
0.146447	0.132496
0.144232	0.132150
0.142032	0.131795
0.139845	0.131431
0.137673	0.131057
0.135516	0.130673
0.133372	0.130279
0.131243	0.129875
0.129129	0.129460
0.127029	0.129036
0.124944	0.128601
0.122874	0.128155
0.120819	0.127699
0.118779	0.127232
0.116753	0.126754
0.114743	0.126265
0.112748	0.125765
0.110769	0.125253
0.108805	0.124730
0.106856	0.124196
0.104922	0.123650
0.103005	0.123093
0.101103	0.122523
0.099217	0.121942
0.097346	0.121348
0.095492	0.120743
0.093653	0.120125
0.091830	0.119495
0.090024	0.118853
0.088234	0.118198
0.086460	0.117531
0.084702	0.116850
0.082961	0.116158
0.081236	0.115452
0.079528	0.114733
0.077836	0.114002
0.076161	0.113258
0.074503	0.112500
0.072861	0.111729
0.071237	0.110946
0.069629	0.110148
0.068038	0.109338
0.066465	0.108514
0.064908	0.107677
0.063369	0.106827
0.061847	0.105963
0.060342	0.105086
0.058854	0.104195
0.057384	0.103291
0.055932	0.102373
0.054497	0.101442
0.053079	0.100497
0.051679	0.099539
0.050297	0.098567
0.048933	0.097582
0.047586	0.096583
0.046258	0.095571
0.044947	0.094546
0.043654	0.093507
0.042379	0.092455
0.041123	0.091390
0.039884	0.090311
0.038664	0.089219
0.037461	0.088114
0.036277	0.086996
0.035112	0.085865
0.033964	0.084721
0.032836	0.083564
0.031725	0.082395
0.030633	0.081213
0.029560	0.080018
0.028505	0.078811
0.027468	0.077592
0.026451	0.076360
0.025452	0.075116
0.024472	0.073861
0.023510	0.072593
0.022568	0.071314
0.021644	0.070023
0.020739	0.068721
0.019853	0.067407
0.018986	0.066083
0.018138	0.064747
0.017309	0.063401
0.016499	0.062044
0.015708	0.060677
0.014937	0.059299
0.014184	0.057912
0.013451	0.056514
0.012737	0.055107
0.012042	0.053690
0.011366	0.052265
0.010710	0.050830
0.010072	0.049386
0.009455	0.047933
0.008856	0.046473
0.008277	0.045004
0.007718	0.043527
0.007178	0.042042
0.006657	0.040550
0.006156	0.039051
0.005674	0.037545
0.005212	0.036032
0.004769	0.034513
0.004346	0.032987
0.003943	0.031456
0.003559	0.029919
0.003194	0.028376
0.002850	0.026828
0.002524	0.025276
0.002219	0.023718
0.001933	0.022157
0.001667	0.020591
0.001421	0.019022
0.001194	0.017449
0.000987	0.015873
0.000799	0.014294
0.000632	0.012712
0.000484	0.011129
0.000355	0.009543
0.000247	0.007955
0.000158	0.006366
0.000089	0.004775
0.000039	0.003184
0.000010	0.001592
0.000000	0.000000
0.000010	-0.000336
0.000039	-0.000671
0.000089	-0.001007
0.000158	-0.001342
0.000247	-0.001677
0.000355	-0.002012
0.000484	-0.002346
0.000632	-0.002680
0.000799	-0.003014
0.000987	-0.003347
0.001194	-0.003679
0.001421	-0.004011
0.001667	-0.004343
0.001933	-0.004673
0.002219	-0.005003
0.002524	-0.005332
0.002850	-0.005660
0.003194	-0.005988
0.003559	-0.006314
0.003943	-0.006640
0.004346	-0.006964
0.004769	-0.007287
0.005212	-0.007609
0.005674	-0.007930
0.006156	-0.008250
0.006657	-0.008568
0.007178	-0.008885
0.007718	-0.009201
0.008277	-0.009515
0.008856	-0.009828
0.009455	-0.010140
0.010072	-0.010450
0.010710	-0.010758
0.011366	-0.011065
0.012042	-0.011370
0.012737	-0.011674
0.013451	-0.011975
0.014184	-0.012276
0.014937	-0.012574
0.015708	-0.012871
0.016499	-0.013165
0.017309	-0.013458
0.018138	-0.013750
0.018986	-0.014039
0.019853	-0.014326
0.020739	-0.014612
0.021644	-0.014895
0.022568	-0.015177
0.023510	-0.015456
0.024472	-0.015734
0.025452	-0.016009
0.026451	-0.016283
0.027468	-0.016555
0.028505	-0.016824
0.029560	-0.017092
0.030633	-0.017357
0.031725	-0.017620
0.032836	-0.017882
0.033964	-0.018141
0.035112	-0.018398
0.036277	-0.018653
0.037461	-0.018906
0.038664	-0.019157
0.039884	-0.019406
0.041123	-0.019652
0.042379	-0.019897
0.043654	-0.020140
0.044947	-0.020380
0.046258	-0.020619
0.047586	-0.020855
0.048933	-0.021090
0.050297	-0.021322
0.051679	-0.021552
0.053079	-0.021781
0.054497	-0.022007
0.055932	-0.022231
0.057384	-0.022454
0.058854	-0.022674
0.060342	-0.022893
0.061847	-0.023109
0.063369	-0.023324
0.064908	-0.023537
0.066465	-0.023748
0.068038	-0.023957
0.069629	-0.024165
0.071237	-0.024370
0.072861	-0.024574
0.074503	-0.024776
0.076161	-0.024976
0.077836	-0.025175
0.079528	-0.025372
0.081236	-0.025567
0.082961	-0.025761
0.084702	-0.025953
0.086460	-0.026144
0.088234	-0.026333
0.090024	-0.026520
0.091830	-0.026706
0.093653	-0.026890
0.095492	-0.027073
0.097346	-0.027255
0.099217	-0.027435
0.101103	-0.027614
0.103005	-0.027792
0.104922	-0.027968
0.106856	-0.028142
0.108805	-0.028316
0.110769	-0.028488
0.112748	-0.028659
0.114743	-0.028829
0.116753	-0.028998
0.118779	-0.029166
0.120819	-0.029332
0.122874	-0.029497
0.124944	-0.029662
0.127029	-0.029825
0.129129	-0.029987
0.131243	-0.030148
0.133372	-0.030308
0.135516	-0.030467
0.137673	-0.030626
0.139845	-0.030783
0.142032	-0.030939
0.144232	-0.031094
0.146447	-0.031249
0.148675	-0.031402
0.150917	-0.031555
0.153173	-0.031707
0.155443	-0.031858
0.157726	-0.032008
0.160023	-0.032157
0.162334	-0.032306
0.164657	-0.032453
0.166994	-0.032600
0.169344	-0.032746
0.171707	-0.032891
0.174083	-0.033036
0.176472	-0.033179
0.178874	-0.033322
0.181288	-0.033464
0.183715	-0.033605
0.186154	-0.033745
0.188606	-0.033885
0.191070	-0.034024
0.193546	-0.034161
0.196035	-0.034298
0.198535	-0.034435
0.201048	-0.034570
0.203572	-0.034704
0.206107	-0.034838
0.208655	-0.034971
0.211214	-0.035102
0.213784	-0.035233
0.216366	-0.035363
0.218958	-0.035492
0.221562	-0.035620
0.224177	-0.035747
0.226803	-0.035872
0.229439	-0.035997
0.232087	-0.036121
0.234744	-0.036244
0.237413	-0.036365
0.240091	-0.036485
0.242780	-0.036605
0.245479	-0.036722
0.248188	-0.036839
0.250907	-0.036954
0.253636	-0.037068
0.256375	-0.037181
0.259123	-0.037292
0.261881	-0.037402
0.264648	-0.037511
0.267424	-0.037617
0.270210	-0.037723
0.273005	-0.037826
0.275808	-0.037928
0.278621	-0.038029
0.281442	-0.038128
0.284272	-0.038225
0.287110	-0.038320
0.289957	-0.038413
0.292812	-0.038505
0.295675	-0.038594
0.298547	-0.038682
0.301426	-0.038767
0.304313	-0.038851
0.307208	-0.038932
0.310110	-0.039011
0.313020	-0.039088
0.315938	-0.039163
0.318862	-0.039235
0.321794	-0.039305
0.324733	-0.039373
0.327679	-0.039438
0.330631	-0.039500
0.333590	-0.039560
0.336556	-0.039618
0.339528	-0.039673
0.342507	-0.039725
0.345492	-0.039774
0.348482	-0.039821
0.351479	-0.039865
0.354482	-0.039906
0.357490	-0.039943
0.360504	-0.039978
0.363524	-0.040010
0.366549	-0.040039
0.369579	-0.040065
0.372615	-0.040087
0.375655	-0.040107
0.378700	-0.040123
0.381751	-0.040136
0.384805	-0.040145
0.387865	-0.040151
0.390928	-0.040154
0.393996	-0.040153
0.397069	-0.040149
0.400145	-0.040141
0.403225	-0.040130
0.406309	-0.040115
0.409397	-0.040096
0.412488	-0.040074
0.415583	-0.040048
0.418681	-0.040018
0.421783	-0.039985
0.424887	-0.039947
0.427995	-0.039906
0.431105	-0.039861
0.434218	-0.039812
0.437333	-0.039759
0.440451	-0.039703
0.443572	-0.039642
0.446694	-0.039578
0.449819	-0.039509
0.452946	-0.039437
0.456074	-0.039360
0.459205	-0.039279
0.462337	-0.039195
0.465470	-0.039106
0.468605	-0.039014
0.471741	-0.038917
0.474878	-0.038816
0.478016	-0.038711
0.481155	-0.038602
0.484295	-0.038489
0.487435	-0.038372
0.490576	-0.038251
0.493717	-0.038126
0.496858	-0.037997
0.500000	-0.037863
0.503142	-0.037726
0.506283	-0.037585
0.509424	-0.037440
0.512565	-0.037290
0.515705	-0.037137
0.518845	-0.036980
0.521984	-0.036819
0.525122	-0.036654
0.528259	-0.036485
0.531395	-0.036312
0.534530	-0.036136
0.537663	-0.035956
0.540795	-0.035771
0.543926	-0.035584
0.547054	-0.035392
0.550181	-0.035197
0.553306	-0.034998
0.556428	-0.034796
0.559549	-0.034590
0.562667	-0.034381
0.565782	-0.034168
0.568895	-0.033952
0.572005	-0.033732
0.575113	-0.033509
0.578217	-0.033283
0.581319	-0.033054
0.584417	-0.032821
0.587512	-0.032586
0.590603	-0.032347
0.593691	-0.032106
0.596775	-0.031861
0.599855	-0.031614
0.602931	-0.031364
0.606004	-0.031111
0.609072	-0.030856
0.612135	-0.030598
0.615195	-0.030337
0.618249	-0.030074
0.621300	-0.029809
0.624345	-0.029541
0.627385	-0.029271
0.630421	-0.028999
0.633451	-0.028725
0.636476	-0.028449
0.639496	-0.028170
0.642510	-0.027890
0.645518	-0.027609
0.648521	-0.027325
0.651518	-0.027040
0.654508	-0.026753
0.657493	-0.026465
0.660472	-0.026175
0.663444	-0.025884
0.666410	-0.025592
0.669369	-0.025299
0.672321	-0.025004
0.675267	-0.024709
0.678206	-0.024412
0.681138	-0.024115
0.684062	-0.023817
0.686980	-0.023519
0.689890	-0.023220
0.692792	-0.022920
0.695687	-0.022620
0.698574	-0.022320
0.701453	-0.022019
0.704325	-0.021718
0.707188	-0.021417
0.710043	-0.021116
0.712890	-0.020816
0.715728	-0.020515
0.718558	-0.020215
0.721379	-0.019915
0.724192	-0.019615
0.726995	-0.019316
0.729790	-0.019017
0.732576	-0.018719
0.735352	-0.018422
0.738119	-0.018125
0.740877	-0.017830
0.743625	-0.017535
0.746364	-0.017242
0.749093	-0.016949
0.751812	-0.016658
0.754521	-0.016368
0.757220	-0.016079
0.759909	-0.015792
0.762587	-0.015506
0.765256	-0.015222
0.767913	-0.014939
0.770561	-0.014658
0.773197	-0.014379
0.775823	-0.014101
0.778438	-0.013826
0.781042	-0.013552
0.783634	-0.013280
0.786216	-0.013011
0.788786	-0.012743
0.791345	-0.012478
0.793893	-0.012214
0.796428	-0.011953
0.798952	-0.011695
0.801465	-0.011439
0.803965	-0.011185
0.806454	-0.010934
0.808930	-0.010685
0.811394	-0.010439
0.813846	-0.010195
0.816285	-0.009954
0.818712	-0.009716
0.821126	-0.009481
0.823528	-0.009248
0.825917	-0.009018
0.828293	-0.008791
0.830656	-0.008567
0.833006	-0.008346
0.835343	-0.008127
0.837666	-0.007912
0.839977	-0.007700
0.842274	-0.007491
0.844557	-0.007284
0.846827	-0.007081
0.849083	-0.006881
0.851325	-0.006684
0.853553	-0.006490
0.855768	-0.006300
0.857968	-0.006112
0.860155	-0.005928
0.862327	-0.005747
0.864484	-0.005569
0.866628	-0.005394
0.868757	-0.005223
0.870871	-0.005054
0.872971	-0.004889
0.875056	-0.004727
0.877126	-0.004569
0.879181	-0.004413
0.881221	-0.004261
0.883247	-0.004112
0.885257	-0.003966
0.887252	-0.003823
0.889231	-0.003684
0.891195	-0.003548
0.893144	-0.003414
0.895078	-0.003284
0.896995	-0.003158
0.898897	-0.003034
0.900783	-0.002913
0.902654	-0.002796
0.904508	-0.002681
0.906347	-0.002570
0.908170	-0.002461
0.909976	-0.002356
0.911766	-0.002253
0.913540	-0.002154
0.915298	-0.002057
0.917039	-0.001963
0.918764	-0.001872
0.920472	-0.001784
0.922164	-0.001699
0.923839	-0.001616
0.925497	-0.001537
0.927139	-0.001459
0.928763	-0.001385
0.930371	-0.001313
0.931962	-0.001244
0.933535	-0.001177
0.935092	-0.001113
0.936631	-0.001051
0.938153	-0.000992
0.939658	-0.000935
0.941146	-0.000880
0.942616	-0.000828
0.944068	-0.000778
0.945503	-0.000730
0.946921	-0.000684
0.948321	-0.000641
0.949703	-0.000599
0.951067	-0.000560
0.952414	-0.000522
0.953742	-0.000487
0.955053	-0.000453
0.956346	-0.000421
0.957621	-0.000391
0.958877	-0.000363
0.960116	-0.000337
0.961336	-0.000312
0.962539	-0.000289
0.963723	-0.000267
0.964888	-0.000247
0.966036	-0.000228
0.967164	-0.000211
0.968275	-0.000195
0.969367	-0.000180
0.970440	-0.000167
0.971495	-0.000155
0.972532	-0.000144
0.973549	-0.000134
0.974548	-0.000126
0.975528	-0.000118
0.976490	-0.000112
0.977432	-0.000106
0.978356	-0.000101
0.979261	-0.000097
0.980147	-0.000094
0.981014	-0.000092
0.981862	-0.000091
0.982691	-0.000090
0.983501	-0.000090
0.984292	-0.000090
0.985063	-0.000091
0.985816	-0.000092
0.986549	-0.000094
0.987263	-0.000097
0.987958	-0.000100
0.988634	-0.000103
0.989290	-0.000106
0.989928	-0.000110
0.990545	-0.000114
0.991144	-0.000119
0.991723	-0.000123
0.992282	-0.000128
0.992822	-0.000133
0.993343	-0.000138
0.993844	-0.000143
0.994326	-0.000148
0.994788	-0.000153
0.995231	-0.000158
0.995654	-0.000163
0.996057	-0.000168
0.996441	-0.000173
0.996806	-0.000177
0.997150	-0.000182
0.997476	-0.000186
0.997781	-0.000191
0.998067	-0.000195
0.998333	-0.000199
0.998579	-0.000202
0.998806	-0.000206
0.999013	-0.000209
0.999201	-0.000212
0.999368	-0.000215
0.999516	-0.000217
0.999645	-0.000219
0.999753	-0.000221
0.999842	-0.000222
0.999911	-0.000223
0.999961	-0.000224
0.999990	-0.000225
1.000000	-0.000225
